"id_identificacion";"id_directorio";"idrph";"region_h";"region_15_h";"r_p_c";"r_p_c_15";"esth";"esth_15";"sech";"tipo";"mesh";"vivh";"hogh";"ano_encuesta";"edadjh";"sexojh";"cursojh";"niveljh";"termino_niveljh";"cinejh";"proveedor";"nacionalidad";"conyugaljh";"informante";"grupo_edad";"totperh";"totmenh";"totmayh";"totfth";"totocuph";"totdesoh";"totffth";"perch";"percocuh";"grujh1";"cisejh";"b8jh";"b9jh";"b10jh";"b11jh";"b12jh";"ram_subcjh1";"ramjh1";"temjh";"b16jh";"meses_empleo";"tme";"b19jh";"hor_habjh";"hor_efejh";"gru_cesjh1";"cise_cesjh";"ram_cesjh1";"ss_t";"svar_t";"reg_t";"ing_t_d";"gan_t";"ing_t_cp";"ing_t_emp";"autoconsumo_t";"ahorroimp_t";"ing_t_i";"ing_t_i_ai";"ing_ot";"ing_t_t";"ing_t_t_ai";"ing_a_p";"ing_a_ob";"ing_a_t";"tipo_vivienda";"vivienda_otro";"div_imp";"alq_imp";"ing_cah";"ing_int";"ing_div";"ing_p_t";"jubvejez_t";"jubinvalidez_t";"montepio_t";"ing_jub";"porfand_t";"pdiscap_t";"pestado_t";"paliment_t";"potras_t";"ing_pen";"suf_t";"subotros_t";"ing_sube";"ing_subc";"becaest_t";"donaciones_t";"remesas_t";"ing_bdr";"salext_t";"otrafuent_t";"ing_otros";"ing_aut";"ing_mon";"ing_total";"ing_prom";"ing_prom_aut";"cse_especificojh";"fact_cal_esi";"decilh";"ing_total_e"
88104;15745;393557;6;6;6303;6303;6059;6059;84;3;12;13;1;2012;55;1;6;3;2;3;"1";"0";1;"1";6;3;0;3;2;2;0;1;2;2;9;3;1;2;;2;1;"";1;1;8;306;8;2;48;48;;"";;193870,489690722;0;0;193870,489690722;0;0;0;0;0;0;0;50225,5154639175;244096,005154639;244096,005154639;0;0;0;5;"ALLEGADA";0;30135.3092783505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244096,005154639;244096,005154639;274231,31443299;91410,4381443299;81365,3350515464;1;137,630348320922;1;37742551,3259165
91433;4272;409934;9;9;9120;9120;9059;9059;934;3;10;1;1;2012;30;1;2;4;2;5;"1";"0";2;"1";3;5;3;2;2;2;0;0;2;2;8;2;;;;;;"";4;1;8;0;1;2;8;8;;"";;0;0;0;0;10056,2108367121;10056,2108367121;0;0;20000;10056,2108367121;-9943,7891632879;221236,638407666;231292,849244378;211292,849244378;0;0;0;5;"SUCECION";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23362,5890158496;15084,3162550681;38446,9052709177;0;147432,095834869;0;0;147432,095834869;0;0;0;378724,945079247;417171,850350165;457396,693697013;91479,3387394026;75744,9890158494;1;160,950175064814;1;73618077,9246016
139256;19077;645748;10;10;10101;10101;10071;10071;;1;12;1;1;2012;68;2;2;6;2;4;"0";"0";4;"0";7;6;1;5;1;1;0;4;2;1;;0;;;;;;"";;;;;;;;;9;"6";16;0;0;0;0;193870,489690722;193870,489690722;0;0;0;193870,489690722;193870,489690722;0;193870,489690722;193870,489690722;0;0;0;3;"";0;40180.412371134;0;0;0;0;0;0;85383,3762886598;85383,3762886598;0;85383,3762886598;0;0;0;85383,3762886598;0;3013,53092783505;3013,53092783505;0;141072,423324742;0;0;141072,423324742;0;0;0;505709,665592783;508723,196520618;548903,608891752;91483,9348152921;84284,9442654639;19;55,1234095660216;1;30257438,4452074
122486;15354;589139;16;8;16101;8401;16011;8011;;1;11;5;1;2012;43;2;4;4;1;5;"1";"0";5;"1";4;4;1;3;2;2;0;1;3;2;7;2;;;;;;"";4;1;5;275;8;2;70;85;;"";;20000;0;0;20000;1e+05;130000;0;30000;50000;130000;80000;0;150000;1e+05;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15488;0;15488;0;200476;0;0;200476;0;0;0;350476;365964;365964;91491;87619;1;131,711795177539;1;48201775,4103531
148022;19802;688259;5;5;5301;5301;5031;5031;;1;11;4;1;2012;77;1;3;9;1;7;"1";"0";2;"1";7;2;0;2;1;0;1;1;2;0;;0;;;;;;"";;;;;;;;;3;"3";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;22500;0;0;22500;0;0;0;0;0;0;160516;0;0;160516;0;0;0;0;0;0;0;0;0;0;0;183016;183016;183016;91508;91508;8;34,3521208353614;1;6286987,7468045
146149;19780;679391;8;8;8206;8206;8112;8112;332;2;10;3;1;2012;24;1;2;8;2;6;"1";"0";1;"0";1;4;2;2;1;1;0;1;1;1;9;3;1;2;;2;1;"";1;4;7;9;3;2;48;48;;"";;221236,638407666;0;94528,3818650937;315765,02027276;0;0;0;0;0;0;0;0;315765,02027276;315765,02027276;0;0;0;4;"";0;50281.0541835605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315765,02027276;315765,02027276;366046,07445632;91511,5186140801;78941,25506819;1;130,540827979263;1;47783957,6380869
90203;4711;402686;13;13;13504;13504;13439;13439;909;3;10;13;1;2012;49;1;8;3;1;4;"1";"0";1;"0";5;5;1;4;2;2;0;2;2;2;9;3;2;1;1;4;1;"";1;3;8;2;1;2;40;40;;"";;301686,325101363;15084,3162550681;0;316770,641356431;0;0;0;0;0;0;0;0;316770,641356431;316770,641356431;0;0;0;3;"";0;140786.951713969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316770,641356431;316770,641356431;457557,593070401;91511,5186140801;63354,1282712862;1;179,647213851045;1;82198946,7714878
140876;10725;653707;9;9;9211;9211;9029;9029;921;3;10;4;1;2012;59;2;4;3;2;3;"1";"0";4;"1";6;2;0;2;2;1;1;0;1;1;6;2;;;;;;"";1;1;8;490;8;2;7;7;;"";;0;0;0;0;30168,6325101363;30168,6325101363;0;0;2084;30168,6325101363;28084,6325101363;0;30168,6325101363;28084,6325101363;0;0;0;3;"";0;50281.0541835605;0;0;0;0;0;0;102573,350534463;102573,350534463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132741,9830446;132741,9830446;183023,03722816;91511,5186140801;66370,9915222999;1;100,370805014969;1;18370169,5828751
109307;4180;500248;8;8;8301;8301;8159;8159;907;3;10;9;1;2012;73;2;0;0;2;1;"1";"0";4;"1";7;2;0;2;0;0;0;2;2;0;;0;;;;;;"";;;;;;;;;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;0;0;142798,193881312;142798,193881312;0;0;0;0;0;0;0;0;0;0;0;142798,193881312;142798,193881312;183023,03722816;91511,5186140801;71399,0969406559;19;207,998565902126;1;38068529,2705087
141492;19212;656785;14;14;14101;14101;14011;14011;;1;10;5;1;2012;29;2;2;4;2;5;"1";"0";5;"1";2;3;2;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;9;"3";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;120674.530040545;0;0;0;0;0;0;0;0;0;0;0;60337,2650202726;0;60337,2650202726;0;12067,4530040545;12067,4530040545;0;81544,8080538147;0;0;81544,8080538147;0;0;0;141882,073074087;153949,526078142;274624,056118687;91541,3520395624;47294,0243580291;13;144,925416612335;1;39800005,7447701
122535;16796;565035;7;7;7102;7102;7052;7052;2894;2;11;5;1;2012;67;1;0;0;2;1;"1";"0";1;"0";7;4;1;3;1;1;0;2;2;1;;0;;;;;;"";;;;;;;;;6;"3";1;0;0;0;0;0;0;0;0;0;0;0;130000;130000;130000;0;0;0;3;"";0;35000;0;0;0;0;140000;0;0;140000;0;0;0;0;0;0;0;7729;7729;0;53465;0;0;53465;0;0;0;323465;331194;366194;91548,5;80866,25;21;192,382200680124;1;70449207,5958572
128739;17908;595472;5;5;5601;5601;5161;5161;;1;12;6;1;2012;57;2;2;4;2;5;"1";"0";5;"1";6;5;0;5;3;2;1;2;4;3;;0;;;;;;"";;;;;;;;;9;"6";16;90405,9278350515;0;0;90405,9278350515;140631,443298969;140631,443298969;0;0;0;140631,443298969;140631,443298969;70315,7216494845;301353,092783505;301353,092783505;0;0;0;3;"";0;50225.5154639175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6027,0618556701;6027,0618556701;0;0;100451,030927835;0;100451,030927835;0;0;0;401804,12371134;407831,18556701;458056,701030928;91611,3402061855;80360,824742268;13;93,0449313763746;1;42619854,3139112
127041;12957;690204;4;4;4101;4101;4049;4049;6;3;11;10;1;2012;23;1;2;5;2;5;"1";"0";2;"0";1;4;2;2;1;1;0;1;1;1;8;3;2;2;;4;1;"";6;2;6;1;1;2;45;45;;"";;3e+05;0;0;3e+05;0;0;0;0;0;0;0;0;3e+05;3e+05;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66519;0;0;66519;0;0;0;366519;366519;366519;91629,75;91629,75;1;31,8489629073475;1;11673250,0358381
125638;17119;580459;5;5;5804;5804;5131;5131;;1;10;8;1;2012;36;1;3;7;1;6;"0";"0";3;"0";4;3;1;2;2;1;1;0;2;1;;0;;;;;;"";;;;;;;;;5;"3";8;0;0;0;0;20046;20046;0;0;0;20046;20046;0;20046;20046;0;0;0;1;"";0;0;0;0;0;0;201124,216734242;0;0;201124,216734242;0;0;0;0;0;0;0;0;0;0;53765,5312384812;0;0;53765,5312384812;0;0;0;274935,747972723;274935,747972723;274935,747972723;91645,2493242411;91645,2493242411;8;62,3226807944346;1;17134732,8598832
134272;11620;624681;8;8;8106;8106;8071;8071;;1;12;1;1;2012;52;1;4;4;1;5;"0";"0";1;"0";5;4;0;4;1;1;0;3;4;2;7;2;;;;;;"";7;1;2;48;6;2;2;2;;"";;0;0;0;0;14063,1443298969;14063,1443298969;0;0;0;14063,1443298969;14063,1443298969;200902,06185567;214965,206185567;214965,206185567;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;76342,7835051546;0;0;76342,7835051546;0;0;0;0;75289,0521907216;0;0;75289,0521907216;0;0;0;366597,041881443;366597,041881443;366597,041881443;91649,2604703608;91649,2604703608;3;21,3379323203086;1;7822422,86849156
119879;15146;552436;13;13;13122;13122;13271;13271;;1;10;1;1;2012;70;2;5;3;2;3;"1";"0";5;"1";7;3;0;3;2;2;0;1;3;2;5;2;;;;;;"";15;1;2;3;1;2;6;6;;"";;0;0;0;0;54303,5385182453;54303,5385182453;0;0;0;54303,5385182453;54303,5385182453;0;54303,5385182453;54303,5385182453;0;0;0;3;"";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;80709,136933284;0;0;80709,136933284;7787,52967194985;0;7787,52967194985;0;91924,828879469;0;0;91924,828879469;0;0;0;226937,504330998;234725,034002948;274949,877349797;91649,9591165989;75645,8347769994;6;244,48737571596;1;67221773,9666769
131637;13371;609970;1;1;1405;1405;1032;1032;276;2;11;2;1;2012;57;1;8;3;1;4;"1";"0";1;"1";6;3;0;3;3;3;0;0;3;2;7;7;;;;;;"";8;1;3;9;3;2;28;88;;"";;0;0;0;0;2e+05;2e+05;0;0;0;2e+05;2e+05;0;2e+05;2e+05;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;75000;0;0;0;75000;0;0;0;0;0;0;0;0;0;0;0;275000;275000;275000;91666,6666666667;91666,6666666667;2;12,1409819212349;1;3338770,02833961
142428;16403;661376;8;8;8106;8106;8071;8071;;1;11;5;1;2012;49;2;4;4;1;5;"1";"0";5;"1";5;3;1;2;1;1;0;1;1;1;5;2;;;;;;"";7;1;5;12;3;2;56;56;;"";;0;0;0;0;30000;35000;0;5000;1e+05;35000;-65000;0;35000;-65000;0;0;0;3;"";0;70000;0;0;0;0;0;0;0;0;0;0;0;60000;0;60000;0;29000;29000;0;81089;0;0;81089;0;0;0;176089;205089;275089;91696,3333333333;58696,3333333333;1;30,1877317084092;1;8304312,92793458
146790;16084;682269;6;6;6102;6102;6022;6022;2601;2;10;7;1;2012;41;2;2;4;2;5;"1";"0";5;"1";4;4;2;2;1;0;1;1;2;1;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;40224,8433468484;40224,8433468484;40224,8433468484;0;0;0;3;"";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31153,1355510504;0;31153,1355510504;0;255191,434297825;0;0;255191,434297825;0;0;0;295416,277644673;326569,413195723;366794,256542572;91698,564135643;73854,0694111683;8;466,222874532674;1;171007872,647353
143233;16433;665350;6;6;6301;6301;6081;6081;;1;11;7;1;2012;72;2;6;3;1;3;"0";"0";3;"0";7;5;2;3;1;1;0;2;2;1;;0;;;;;;"";;;;;;;;;9;"6";16;156000;0;0;156000;0;0;0;0;0;0;0;0;156000;156000;0;0;0;3;"";0;80000;0;0;0;0;132000;0;0;132000;0;0;0;0;0;0;0;3500;3500;0;87089;0;0;87089;0;0;0;375089;378589;458589;91717,8;75017,8;17;51,6084218857147;1;23667054,584148
150107;6265;697984;5;5;5701;5701;5052;5052;218;2;12;7;1;2012;47;2;3;3;2;3;"1";"0";5;"1";5;4;0;4;3;1;2;1;4;0;;0;;;;;;"";;;;;;;;;9;"3";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;50225.5154639175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23336,7835051546;27925,3865979381;51262,1701030928;0;265462,943943299;0;0;265462,943943299;0;0;0;265462,943943299;316725,114046392;366950,629510309;91737,6573775773;66365,7359858247;8;188,26272263205;1;69083124,5831554
145009;19609;673888;9;9;9120;9120;9059;9059;694;3;12;8;1;2012;40;1;8;3;1;4;"1";"0";2;"1";4;3;1;2;1;1;0;1;1;1;9;3;1;2;;2;1;"";15;3;1;145;8;2;45;45;;"";;200902,06185567;0;14063,1443298969;214965,206185567;0;0;0;0;0;0;0;0;214965,206185567;214965,206185567;0;0;0;3;"";0;60270.618556701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214965,206185567;214965,206185567;275235,824742268;91745,2749140893;71655,0687285223;1;280,505067621043;1;77205043,6310634
121063;15101;558152;10;10;10101;10101;10071;10071;;1;10;2;1;2012;27;1;5;3;2;3;"1";"0";2;"0";2;3;1;2;2;2;0;0;1;1;9;3;1;2;;4;1;"";7;3;1;55;6;2;36;36;;"";;120674,530040545;15084,3162550681;0;135758,846295613;0;0;0;0;0;0;0;0;135758,846295613;135758,846295613;0;0;0;3;"";0;100562.108367121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38936,6427386656;0;0;38936,6427386656;0;0;0;174695,489034279;174695,489034279;275257,5974014;91752,5324671333;58231,829678093;1;159,416352855238;1;43880562,2734267
125171;11368;578153;9;9;9112;9112;9059;9059;396;3;10;5;1;2012;45;1;8;3;1;4;"1";"0";1;"0";5;4;2;2;1;1;0;1;1;1;9;3;1;1;3;2;1;"";6;4;7;12;3;2;45;45;;"";;140786,951713969;20112,4216734242;0;160899,373387394;0;0;0;0;0;0;0;0;160899,373387394;160899,373387394;0;0;0;3;"";0;50281.0541835605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31150,1186877994;43241,706597862;74391,8252856614;0;81544,8080538147;0;0;81544,8080538147;0;0;0;242444,181441208;316836,00672687;367117,06091043;91779,2652276076;60611,0453603021;1;199,599155602604;1;73276255,3650315
127316;12493;588653;8;8;8101;8101;8041;8041;;1;11;20;1;2012;64;2;8;3;1;4;"1";"0";3;"1";6;5;1;4;2;1;1;2;2;1;5;2;;;;;;"";16;1;2;25;5;2;16;0;;"";;0;0;0;0;30000;30000;0;0;0;30000;30000;0;30000;30000;0;0;0;3;"";0;1e+05;0;0;0;0;290000;0;0;290000;0;0;0;0;0;0;0;0;0;0;38949;0;0;38949;0;0;0;358949;358949;458949;91789,8;71789,8;6;41,5890820372585;1;19087267,6119177
131066;18128;606927;16;8;16103;8406;16161;8161;;1;10;4;1;2012;49;1;4;4;1;5;"1";"0";1;"1";5;5;1;4;3;3;0;1;4;3;7;2;;;;;;"";4;1;4;29;5;2;15;15;;"";;177994,931809804;0;0;177994,931809804;50281,0541835605;50281,0541835605;0;0;30000;50281,0541835605;20281,0541835605;0;228275,985993365;198275,985993365;0;0;0;3;"";0;80449.6866936968;0;0;0;0;0;0;0;0;0;102875,036859565;0;0;0;102875,036859565;0;0;0;0;47416,0397161812;0;0;47416,0397161812;0;0;0;378567,062569111;378567,062569111;459016,749262808;91803,3498525615;75713,4125138221;1;62,6131975796186;1;28740506,4139464
147912;19823;687782;8;8;8101;8101;8041;8041;;1;11;3;1;2012;25;2;1;4;2;5;"1";"0";6;"1";2;3;2;1;1;0;1;0;1;1;;0;;;;;;"";;;;;;;;;9;"3";7;0;0;0;0;0;0;0;0;0;0;0;47000;47000;47000;0;0;0;5;"ALLEGADA";0;40000;0;0;0;0;0;0;0;0;0;0;0;80000;0;80000;23232;7744;30976;0;77438;0;0;77438;0;0;0;204438;235414;275414;91804,6666666667;68146;8;337,40945480928;1;92927287,5868432
130165;10803;633258;10;10;10108;10108;10099;10099;972;3;10;12;1;2012;43;1;4;3;2;3;"1";"0";2;"1";4;4;2;2;1;1;0;1;1;1;9;3;1;2;;2;1;"";1;1;8;4;2;2;48;48;;"";;143803,814964983;20112,4216734242;40224,8433468484;204141,079985256;0;0;0;0;0;0;0;0;204141,079985256;204141,079985256;0;0;0;5;"CEDIDA";0;80449.6866936968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;39167,93558791;54742,9949318097;0;27956,2661260596;0;0;27956,2661260596;0;0;0;232097,346111315;286840,341043125;367290,027736822;91822,5069342054;58024,3365278288;1;135,891519495026;1;49911599,9645268
115615;11372;530633;10;10;10301;10301;10069;10069;902;3;10;14;1;2012;65;2;2;8;1;6;"1";"0";3;"1";7;4;2;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;3;"3";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;150843.162550682;0;0;0;0;111623,940287504;0;0;111623,940287504;0;0;0;0;0;0;23362,5890158496;0;23362,5890158496;0;81544,8080538147;0;0;81544,8080538147;0;0;0;193168,748341319;216531,337357169;367374,49990785;91843,6249769625;48292,1870853298;17;40,6672246399872;1;14940101,3147555
146390;19726;680447;8;8;8103;8103;8171;8171;;1;10;1;1;2012;46;1;4;4;1;5;"1";"0";1;"1";5;3;0;3;1;1;0;2;1;1;9;3;1;1;1;2;1;"";4;5;1;11;3;2;45;45;;"";;130730,740877257;0;44247,3276815332;174978,068558791;0;0;0;0;0;0;0;0;174978,068558791;174978,068558791;0;0;0;3;"";0;100562.108367121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174978,068558791;174978,068558791;275540,176925912;91846,7256419705;58326,0228529302;1;127,318830201631;1;35081452,9997574
148569;14658;690793;5;5;5601;5601;5161;5161;;1;11;1;1;2012;37;1;3;4;2;5;"1";"0";1;"0";4;5;2;3;1;1;0;2;2;1;8;3;1;2;;2;2;"11";7;3;6;20;4;2;84;84;;"";;3e+05;0;0;3e+05;0;0;0;0;0;0;0;0;3e+05;3e+05;0;0;0;3;"";0;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139389;0;0;139389;0;0;0;439389;439389;459389;91877,8;87877,8;1;49,0770913910397;1;22545475,9370383
83639;15483;373811;4;4;4302;4302;4079;4079;96;3;11;3;1;2012;80;1;5;3;2;3;"1";"0";1;"0";7;6;3;3;3;3;0;0;2;2;6;2;;;;;;"";1;1;8;323;8;2;35;35;;"";;0;0;0;0;0;51000;0;51000;0;51000;51000;0;51000;51000;0;0;0;3;"";0;15000;0;0;0;0;3e+05;0;0;3e+05;0;0;0;0;0;0;23232;0;23232;0;162178;0;0;162178;0;0;0;513178;536410;551410;91901,6666666667;85529,6666666667;1;101,005106267054;1;55695225,6467164
122464;15321;564650;6;6;6101;6101;6011;6011;;1;11;6;1;2012;31;1;4;4;1;5;"1";"0";1;"0";3;4;2;2;2;2;0;0;1;1;7;3;2;1;2;4;2;"6";6;2;7;0;1;2;45;51;;"";;0;0;0;0;0;0;0;0;0;0;0;220000;220000;220000;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147608;0;0;147608;0;0;0;367608;367608;367608;91902;91902;1;146,430769231706;1;53829122,215729
124024;15699;572380;13;13;13116;13116;13161;13161;;1;12;3;1;2012;26;2;1;4;2;5;"1";"0";3;"1";2;3;2;1;1;1;0;0;1;1;9;2;;;;;;"";7;1;6;24;4;2;15;15;;"";;0;0;0;0;60270,618556701;60270,618556701;0;0;0;60270,618556701;60270,618556701;0;60270,618556701;60270,618556701;0;0;0;3;"";0;80360.824742268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23336,7835051546;0;23336,7835051546;0;111790,947809278;0;0;111790,947809278;0;0;0;172061,566365979;195398,349871134;275759,174613402;91919,724871134;57353,8554553264;1;329,136715567884;1;90762469,0199659
106184;5021;485113;5;5;5304;5304;5049;5049;907;3;11;3;1;2012;52;1;6;3;2;3;"1";"0";3;"1";5;5;2;3;2;2;0;1;2;2;9;4;1;1;4;2;1;"";12;5;1;11;3;2;44;0;;"";;3e+05;0;0;3e+05;0;0;0;0;0;0;0;0;3e+05;3e+05;0;0;0;3;"";0;40000;0;0;0;0;0;0;0;0;0;0;0;30000;0;30000;14000;0;14000;0;75623;0;0;75623;0;0;0;405623;419623;459623;91924,6;81124,6;5;54,6527779626907;1;25119673,7655458
91477;15948;410192;8;8;8203;8203;8129;8129;52;3;10;2;1;2012;36;1;8;3;1;4;"1";"0";1;"0";4;3;1;2;2;2;0;0;2;2;6;2;;;;;;"";1;1;8;106;7;2;49;49;;"";;0;0;0;0;150843,162550682;201124,216734242;0;50281,0541835605;3e+05;201124,216734242;-98875,783265758;0;201124,216734242;-98875,783265758;0;0;0;3;"";0;60337.2650202726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14360,2690748249;0;14360,2690748249;0;0;0;0;0;0;0;0;201124,216734242;215484,485809067;275821,750829339;91940,5836097798;67041,4055780807;1;119,936020045743;1;33080963,0365195
143084;14193;664655;8;8;8107;8107;8061;8061;;1;11;3;1;2012;76;1;4;4;1;5;"1";"0";1;"0";7;7;0;7;2;2;0;5;6;3;;0;;;;;;"";;;;;;;;;3;"3";4;210000;0;0;210000;0;0;0;0;0;0;0;15000;225000;225000;0;0;0;3;"";0;130000;0;0;0;0;150000;0;0;150000;0;0;75000;0;0;75000;0;0;0;0;63703;0;0;63703;0;0;0;513703;513703;643703;91957,5714285714;73386,1428571429;18;37,6486228649718;1;24234531,484051
146452;19730;680720;8;8;8301;8301;8131;8131;;1;10;8;1;2012;31;1;2;4;2;5;"1";"0";2;"1";3;4;2;2;2;1;1;0;1;1;9;3;1;1;2;2;2;"6";12;3;7;0;1;2;45;27;;"";;0;0;0;0;0;0;0;0;0;0;0;160899,373387394;160899,373387394;160899,373387394;0;0;0;5;"ALLEGADOS";0;35196.7379284924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23362,5890158496;0;23362,5890158496;0;148437,71691854;0;0;148437,71691854;0;0;0;309337,090305934;332699,679321783;367896,417250276;91974,1043125689;77334,2725764834;1;192,477931415461;1;70811941,3674925
132853;17314;615445;7;7;7301;7301;7011;7011;;1;11;4;1;2012;38;2;5;3;2;3;"1";"0";3;"1";4;4;3;1;1;1;0;0;1;1;9;3;2;2;;4;1;"";7;4;1;20;4;2;3;1;;"";;60000;0;0;60000;0;0;0;0;0;0;0;0;60000;60000;50000;0;50000;1;"";0;0;0;0;0;50000;0;0;0;0;0;0;0;0;0;0;33000;0;33000;0;224909;0;0;224909;0;0;0;334909;367909;367909;91977,25;83727,25;1;197,205582263558;1;72553708,5650034
140388;19174;651291;8;8;8108;8108;8181;8181;;1;10;1;1;2012;42;1;6;3;2;3;"1";"0";1;"0";4;6;2;4;3;3;0;1;3;3;8;3;2;1;1;4;1;"";9;4;6;8;3;2;36;36;;"";;408282,159970511;0;0;408282,159970511;0;0;0;0;0;0;0;0;408282,159970511;408282,159970511;0;0;0;2;"";68382.2336896423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7787,52967194985;54560,9775156652;62348,507187615;0;81313,5152045704;0;0;81313,5152045704;0;0;0;489595,675175082;551944,182362697;551944,182362697;91990,6970604494;81599,2791958469;1;1396,36100555174;1;770713333,492407
127464;17320;589377;8;8;8102;8102;8081;8081;;1;11;6;1;2012;50;1;6;3;2;3;"0";"0";1;"0";5;6;2;4;2;2;0;2;3;2;6;3;2;1;1;3;1;"";2;3;8;395;8;2;10;10;;"";;255000;0;0;255000;0;0;0;0;0;0;0;0;255000;255000;0;0;0;3;"";0;1e+05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15480;5000;20480;0;176472;0;0;176472;0;0;0;431472;451952;551952;91992;71912;1;52,504647869416;1;28980045,4008199
103127;4317;469209;10;10;10101;10101;10099;10099;903;3;12;8;1;2012;46;1;2;3;2;3;"1";"0";5;"0";5;7;3;4;3;3;0;1;3;3;6;2;;;;;;"";2;1;9;275;8;2;21;7;;"";;411849,226804123;0;0;411849,226804123;100451,030927835;100451,030927835;0;0;0;100451,030927835;100451,030927835;0;512300,257731959;512300,257731959;0;0;0;3;"";0;50225.5154639175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81454,7364690721;0;0;81454,7364690721;0;0;0;593754,994201031;593754,994201031;643980,509664948;91997,2156664212;84822,1420287187;1;128,777611889793;1;82930272,138224
146928;19712;682928;5;5;5501;5501;5071;5071;;1;10;1;1;2012;49;2;5;5;1;5;"1";"0";5;"1";5;3;0;3;1;1;0;2;2;1;3;4;1;1;5;2;3;"12";14;5;1;1;1;2;45;45;;"";;43493,1118687798;0;0;43493,1118687798;0;0;0;0;0;0;0;0;43493,1118687798;43493,1118687798;0;0;0;3;"";0;80449.6866936968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7542,15812753407;0;7542,15812753407;0;64064,0967563581;80449,6866936968;0;144513,783450055;0;0;0;188006,895318835;195549,053446369;275998,740140066;91999,5800466886;62668,9651062783;1;96,8885925224855;1;26741129,4701502
142631;11327;662481;8;8;8203;8203;8129;8129;930;3;11;11;1;2012;47;1;8;3;1;4;"1";"0";3;"1";5;1;0;1;1;1;0;0;1;1;9;3;2;1;1;4;1;"";1;3;8;0;1;2;40;40;;"";;0;0;0;0;0;0;0;0;0;0;0;30000;30000;30000;0;0;0;3;"";0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22000;22000;0;0;0;0;0;0;0;0;30000;52000;92000;92000;30000;1;140,74870657319;1;12948881,0047335
132913;18342;615806;8;8;8106;8106;8071;8071;;1;11;1;1;2012;73;2;4;5;1;5;"0";"0";3;"1";7;2;0;2;2;2;0;0;2;2;7;2;;;;;;"";7;1;5;2;1;2;5;5;;"";;0;0;0;0;10000;11000;0;1000;50000;11000;-39000;40000;51000;1000;0;0;0;3;"";0;50000;0;0;0;0;0;0;0;0;0;0;0;0;80000;80000;0;3000;3000;0;0;0;0;0;0;0;0;131000;134000;184000;92000;65500;1;24,6725957224063;1;4539757,61292275
